problema;  modelo;  num_jobs;  num_maquina;  fl_inteiro;  best_bound;  funcao_objetivo;  mip_relative_gap; number_of_contraints; number_of_variables; number_of_var_values; nb_iterations; nb_linear_nonzeros; status; time; has_hit_limit 
ID007_M015_J015; manne; 15; 15; False; nan; 963.0; nan; 3375; 1801; 967; 966; 9900; optimal; 0.017182111740112305; False;  
ID007_M015_J015; minla_fav; 15; 15; False; nan; 963.0; nan; 51060; 22276; 1191; 3829; 152295; optimal; 0.1824359893798828; False;  
ID008_M015_J015; manne; 15; 15; True; 1181.3442622950818; 1317.0; 0.10300359734617155; 3375; 1801; 987; 221665897; 9900; time limit exceeded; 3600.007724046707; True;  
ID008_M015_J015; minla_fav; 15; 15; True; 1126.7109320692334; 1348.0; 0.1641610296222182; 51060; 22276; 978; 23837176; 152295; time limit exceeded; 3602.635307073593; True;  
ID008_M015_J015; manne; 15; 15; False; nan; 982.0; nan; 3375; 1801; 1085; 1084; 9900; optimal; 0.022268056869506836; False;  
ID008_M015_J015; minla_fav; 15; 15; False; nan; 1012.3756895899515; nan; 51060; 22276; 1218; 4196; 152295; optimal; 0.1992969512939453; False;  
ID009_M015_J015; manne; 15; 15; True; 1086.0; 1225.0; 0.11346938775509277; 3375; 1801; 1060; 123424869; 9900; time limit exceeded; 3600.0070250034332; True;  
ID009_M015_J015; minla_fav; 15; 15; True; 1205.9726981502724; 1206.0; 2.263834969117916e-05; 51060; 22276; 1049; 19299739; 152295; integer optimal, tolerance; 2382.172112941742; False;  
ID009_M015_J015; manne; 15; 15; False; nan; 896.0; nan; 3375; 1801; 1108; 1107; 9900; optimal; 0.02185201644897461; False;  
ID009_M015_J015; minla_fav; 15; 15; False; nan; 988.8829191933197; nan; 51060; 22276; 1196; 4024; 152295; optimal; 0.183258056640625; False;  
ID000_M015_J020; manne; 15; 20; True; 1073.0911823334293; 1493.0000000000023; 0.28125171980344554; 6000; 3151; 1772; 144603220; 17700; time limit exceeded; 3601.9847609996796; True;  
ID000_M015_J020; minla_fav; 15; 20; True; 1078.99437030859; 1812.0; 0.40452849320715756; 120580; 54451; 1763; 2658072; 360560; time limit exceeded; 3600.7689270973206; True;  
ID000_M015_J020; manne; 15; 20; False; nan; 949.0; nan; 6000; 3151; 1953; 1952; 17700; optimal; 0.0403590202331543; False;  
ID000_M015_J020; minla_fav; 15; 20; False; nan; 992.1796252084567; nan; 120580; 54451; 2452; 29; 360560; optimal; 0.7169098854064941; False;  
ID001_M015_J020; manne; 15; 20; True; 1070.2536409057097; 1536.0; 0.3032202858686588; 6000; 3151; 1718; 140364772; 17700; time limit exceeded; 3602.96502494812; True;  
ID001_M015_J020; minla_fav; 15; 20; True; 1086.6202444376354; 1830.0000000000002; 0.40621844566247217; 120580; 54451; 1718; 3538471; 360560; time limit exceeded; 3600.0524640083313; True;  
ID001_M015_J020; manne; 15; 20; False; nan; 1012.0; nan; 6000; 3151; 1913; 1912; 17700; optimal; 0.045027971267700195; False;  
ID001_M015_J020; minla_fav; 15; 20; False; nan; 1031.4636608621918; nan; 120580; 54451; 2480; 31; 360560; optimal; 0.7174479961395264; False;  
ID002_M015_J020; manne; 15; 20; True; 1147.9999998322992; 1454.0000000000196; 0.21045392033541624; 6000; 3151; 1674; 119998778; 17700; time limit exceeded; 3601.854433774948; True;  
ID002_M015_J020; minla_fav; 15; 20; True; 1116.4633361885878; 1741.0; 0.35872295451543723; 120580; 54451; 1778; 8195270; 360560; time limit exceeded; 3600.0395460128784; True;  
ID002_M015_J020; manne; 15; 20; False; nan; 919.0; nan; 6000; 3151; 1906; 1905; 17700; optimal; 0.04370403289794922; False;  
ID002_M015_J020; minla_fav; 15; 20; False; nan; 1057.782948773482; nan; 120580; 54451; 2285; 33; 360560; optimal; 0.6862661838531494; False;  
ID003_M015_J020; manne; 15; 20; True; 1026.9999999999995; 1438.9999999979996; 0.28630993745555533; 6000; 3151; 1716; 139985542; 17700; time limit exceeded; 3602.224323987961; True;  
ID003_M015_J020; minla_fav; 15; 20; True; 1094.9999999999848; 1584.0; 0.30871212121211133; 120580; 54451; 1698; 8795512; 360560; time limit exceeded; 3600.072079181671; True;  
ID003_M015_J020; manne; 15; 20; False; nan; 990.0; nan; 6000; 3151; 1976; 1975; 17700; optimal; 0.03987407684326172; False;  
ID003_M015_J020; minla_fav; 15; 20; False; nan; 1004.1357422213899; nan; 120580; 54451; 2409; 27; 360560; optimal; 0.70878005027771; False;  
ID004_M015_J020; manne; 15; 20; True; 1032.8431386297966; 1561.0; 0.3383452026714731; 6000; 3151; 1690; 138306119; 17700; time limit exceeded; 3602.0078461170197; True;  
ID004_M015_J020; minla_fav; 15; 20; True; 1081.8341445901908; 1810.0; 0.402301577574458; 120580; 54451; 1736; 6899636; 360560; time limit exceeded; 3600.052843093872; True;  
ID004_M015_J020; manne; 15; 20; False; nan; 880.0; nan; 6000; 3151; 1824; 1823; 17700; optimal; 0.03702497482299805; False;  
ID004_M015_J020; minla_fav; 15; 20; False; nan; 1053.1511547726266; nan; 120580; 54451; 2367; 30; 360560; optimal; 0.649968147277832; False;  
ID005_M015_J020; manne; 15; 20; True; 1089.4849445325624; 1533.0; 0.2893118430968093; 6000; 3151; 1660; 144881616; 17700; time limit exceeded; 3604.3038001060486; True;  
ID005_M015_J020; minla_fav; 15; 20; True; 1187.9999999999982; 1807.9999999999998; 0.3429203539822828; 120580; 54451; 1657; 6861489; 360560; time limit exceeded; 3602.3244230747223; True;  
ID005_M015_J020; manne; 15; 20; False; nan; 932.0; nan; 6000; 3151; 1938; 1937; 17700; optimal; 0.040493011474609375; False;  
ID005_M015_J020; minla_fav; 15; 20; False; nan; 1141.3457533407181; nan; 120580; 54451; 2292; 31; 360560; optimal; 0.6503159999847412; False;  
ID006_M015_J020; manne; 15; 20; True; 1079.8566755190686; 1576.9999999999998; 0.31524624253703215; 6000; 3151; 1705; 147533670; 17700; time limit exceeded; 3601.672343015671; True;  
ID006_M015_J020; minla_fav; 15; 20; True; 1174.6600717889362; 1956.0000000000002; 0.39945804100768095; 120580; 54451; 1876; 6412638; 360560; time limit exceeded; 3600.0349810123444; True;  
ID006_M015_J020; manne; 15; 20; False; nan; 979.0; nan; 6000; 3151; 1841; 1840; 17700; optimal; 0.03600716590881348; False;  
ID006_M015_J020; minla_fav; 15; 20; False; nan; 1106.8262547689412; nan; 120580; 54451; 2402; 31; 360560; optimal; 0.6518480777740479; False;  
ID007_M015_J020; manne; 15; 20; True; 1061.5825242718447; 1547.0000000000039; 0.313779880884374; 6000; 3151; 1838; 140982348; 17700; time limit exceeded; 3602.566735982895; True;  
ID007_M015_J020; minla_fav; 15; 20; True; 1075.9549975263749; 1883.0; 0.428595327920118; 120580; 54451; 1789; 8411337; 360560; time limit exceeded; 3600.045974969864; True;  
ID007_M015_J020; manne; 15; 20; False; nan; 900.0; nan; 6000; 3151; 2003; 2002; 17700; optimal; 0.04567599296569824; False;  
ID007_M015_J020; minla_fav; 15; 20; False; nan; 1027.4873672272474; nan; 120580; 54451; 2489; 30; 360560; optimal; 0.6777219772338867; False;  
ID008_M015_J020; manne; 15; 20; True; 1014.3829787234043; 1503.0; 0.3250944918673075; 6000; 3151; 1689; 135303391; 17700; time limit exceeded; 3602.8835229873657; True;  
